b_phi_iqr,b_phi_sd,b_dW_iqr,b_dW_sd,a_zero,M_iqr_phi,M_iqr_dW,n_bins,n_rt,cond,seed
-5.077512249187381e-17,0.1850354882515985,-0.09989232417265413,0.4424382037276961,-1.036274571168086,0.41079191812887456,0.1924703040138163,9,4886,C3,1026
0.23595126079508838,0.2982302067738478,0.1180525861956187,0.2545355978105668,0.14594334587827576,0.8532469179729295,0.42678197846541877,9,4294,C3,1027
0.30252100840336144,0.37273863932756096,0.08712102200430179,0.5244333101511539,0.3544479173086655,0.867227382716513,0.4117792453398488,9,4547,C3,1028
0.21453214296622541,0.3160957962439734,0.18143047246976454,0.24288071076383846,0.16534433084956768,0.8532469179729295,0.5546414324985718,9,6362,C3,1029
0.1513157894736843,0.3434800834793441,0.1666007403450792,0.3967000577444277,0.04589974025986715,0.6546536707079772,0.6626987024788349,8,7617,C3,1030
-0.12605042016806742,0.17252744222410069,-0.21576070286556967,-0.19043208224097147,-1.0346026257565852,-0.02282177322938192,0.0,9,3810,C3,1031
0.29785178581730815,0.35806406198532115,0.1374491810806884,0.6061850047236985,0.24402175652601857,0.9082951062292475,0.3765723339400754,9,3162,C3,1032
0.03440955886595028,0.2184763479297696,-0.02729883920716737,-0.1084725862371892,-0.14249604425539045,0.45643546458763845,0.16951587590520262,9,5376,C3,1033
0.27731092436974797,0.3492175683535588,0.13099688284923167,0.24242135570779483,-0.6210095497487153,0.8385254915624212,0.5774109120414489,9,5343,C3,1034
0.08848172279815804,0.2979303834270971,0.09350759251576858,0.20806855210819836,0.027733757500839853,0.6075745430783167,0.5022413531476617,9,6108,C3,1035
0.24611778864527675,0.33240147370724876,0.13040504313339574,0.3311463148971983,0.19226080847782653,0.772315083521806,0.4769916229907622,9,5444,C3,1036
-5.077512249187381e-17,0.2752262939472941,0.10986462731183015,0.2799121524164743,0.08628331202672991,0.41079191812887456,0.3109353485219266,9,5253,C3,1037
0.2538573530987402,0.3777999119101327,0.2005794913436586,0.05493369354949038,0.3110955023710556,0.772315083521806,0.6276205565667923,9,4454,C3,1038
0.1278069329306728,0.381433636544455,0.3162350601596184,0.5626331737872842,0.25982500321028984,0.7669383576562359,0.7342360411356582,9,5762,C3,1039
0.12605042016806722,0.22793149771830087,0.04251250256556204,-0.22589688362179444,0.11122751183738175,0.6390096504226938,0.3915780041490244,9,5467,C3,1040
