b_phi_iqr,b_phi_sd,b_dW_iqr,b_dW_sd,a_zero,M_iqr_phi,M_iqr_dW,n_bins,n_rt,cond,seed
-1.4090761589927222e-18,0.1756409820385895,0.03703321661630205,0.5553136422983826,-0.7490153161017371,0.4061811972299616,0.21474009169894706,10,6154,C3,1041
0.151976495543921,0.3053105514564136,0.13874568732976117,0.5672296523653105,-0.5956750343100252,0.6213377552190162,0.3414697626586983,10,7671,C3,1042
0.09002687332698453,0.27021765521673463,0.16228063979188184,0.5361370415647194,0.019685016723643634,0.5966090870502337,0.23928181646454103,10,3746,C3,1043
0.13255774777991186,0.3127100650283801,0.1152441365008941,0.20325039599249445,0.0774774567175799,0.5903616993224882,0.324172664176095,10,4072,C3,1044
-0.03179772781601423,0.13059446181672069,-0.07811965317200782,0.09291026293596319,-0.4582622947776972,0.3345664835794702,0.06666666666666665,10,5829,C3,1045
0.011045899498702405,0.10672630950798753,-0.03469068469130233,0.02055761699538076,-0.5686556636987236,0.3957369632821075,0.16413449679361747,10,4226,C3,1046
0.11041558963114648,0.18095070453602743,0.01235089185735135,0.10423879600245804,-0.6417451233256345,0.6138914766455381,0.37816461306720806,9,6729,C3,1047
0.05979273858555678,0.19235216867716026,-0.06273060082958028,-0.02550278570729447,-0.10334614318579692,0.7248011453748541,0.2468643939200371,9,3721,C3,1048
0.12582898624597488,0.1627775399403476,-0.0860220056944646,-0.04751037850761987,0.44879531369821296,0.7968190728895957,0.054056247761733546,7,4392,C3,1049
0.4919872884253686,0.7773011205522186,0.20667868610003692,0.817844125819079,0.2644809328339156,0.9050697364949291,0.5011402523360258,11,3118,C3,1050
0.10175027273788752,0.18629132312270577,-0.12753447374901744,0.01022898074547227,0.2375364052506182,0.6650916769705589,-0.03592878785739777,8,4331,C3,1051
0.1337926416786636,0.35358177899148746,0.14208344971137482,0.29967004747217324,-0.5988859327704772,0.6330541649476574,0.49372817116587664,9,5903,C3,1052
0.1547280156979161,0.24796418776132365,0.06568582461661017,-0.03771448620310713,0.3616034009633836,0.8643325211229224,0.44985010232324774,10,5256,C3,1053
0.2805689412235877,0.3844784239569284,0.21483427822013593,0.20027798074913403,0.2111466104726023,0.8952737857857512,0.44985010232324774,10,3058,C3,1054
-0.12439768664653961,0.2838896095260532,0.011489056704793957,0.156512224170487,-0.7600587588069153,-0.02282177322938192,0.18410202992625907,9,5280,C3,1055
0.20628768938243472,0.2637687361892457,0.13261715210591402,-0.004066289320754801,0.29441734925919794,0.7729108162275005,0.5045616012544536,10,4118,C3,1056
0.12993786196609033,0.26025533327971745,0.1040765279025512,0.5019093542798249,-0.5229220631673811,0.6359459499326667,0.28659069365997897,10,4740,C3,1057
0.0612251101219334,0.1527239955528462,0.011531673721705847,0.4188975850277865,0.12267375551868137,0.591461812037611,0.12300715284611541,11,3598,C3,1058
-0.07903309032196731,0.11510008965359791,-0.12983846927436402,0.31091868648961873,0.10349043856277612,0.06054991787922956,0.2392080280190373,10,4334,C3,1059
0.2581969223121263,0.3335331099769494,0.1857660345407478,0.14929475854424976,0.4282371378386856,0.9543135154205278,0.10714285714285716,7,3986,C3,1060
0.019630280027591526,0.169412494951716,0.07819905935161675,0.2888694691882915,0.19883733387650454,0.3345664835794702,0.42553388057604524,10,3338,C3,1061
0.16898785057431348,0.2335299212993522,0.13508369958662253,0.16220305178320338,0.3335579696725887,0.772315083521806,0.4016771562027471,9,3793,C3,1062
0.183810854329712,0.3503208441153134,0.06734660156748364,0.31775608982506315,0.05629704881468572,0.8390470785361211,0.5548883643203848,10,5934,C3,1063
0.23151507283551365,0.2871804584950416,0.21604304059151844,0.3517628451775373,-0.0681533591832836,0.7590364705574848,0.6097674333191042,10,6086,C3,1064
0.17944922915679093,0.31513157092314625,0.21229231387762176,0.6771077462319938,0.22986283417859718,0.8326302643448318,0.597572084652722,10,6846,C3,1065
0.18797664839946154,0.30224355326648533,0.3667403990927631,0.5405513635817626,0.1068641076675183,0.6511585959125265,0.4863244349440517,10,4898,C3,1066
0.23732510107445942,0.5518691975439456,0.39855179816184017,0.7533316647971916,0.19586471878720288,0.9617692030835674,0.75,9,3516,C3,1067
0.2537844951135988,0.26624567014386147,0.13364509535087707,0.19606892702962925,0.2836948139013209,0.8362247231718761,0.37426130267530777,10,4521,C3,1068
-0.015453814066239658,0.21744718635128407,-0.019537752493469264,0.006018718110007425,-0.35764193900506114,0.4151994368861455,0.24316221747202585,10,3846,C3,1069
0.11848935158259415,0.3060532621818959,0.13608144259068689,0.5584707823976045,-0.056348690989147146,0.7981987297166114,0.48535989707831934,9,4103,C3,1070
0.13546030703843587,0.25263958141001025,0.24880620897509953,0.21762641370508853,0.2915180103468061,0.5963553727767786,0.7196715715299219,9,4923,C3,1071
0.14315212896159113,0.29823269523587137,0.29178805493221,0.3382949693699483,-0.3536130016299282,0.6075745430783167,0.8682816613739236,9,6972,C3,1072
0.05293163697879851,0.25083704424013537,-0.02253185198091261,0.21361232592462845,0.3376962893588243,0.5477225575051661,0.35445877847928325,9,4629,C3,1073
0.16841783611161584,0.2637116363146999,-0.1405994147387876,0.11104684674869018,0.2701583467046735,0.8807710121010884,0.20732092732849544,10,3311,C3,1074
0.17480811674963728,0.2533402513851998,0.20441465541895643,-0.06692406543267591,0.09997570345691248,0.7981987297166114,0.6276205565667923,9,4821,C3,1075
0.3984277056064278,0.33021216751893157,0.6737067689795314,0.42048126168725614,0.255515847641155,0.7804300757843396,0.7963562622208846,10,3695,C3,1076
-0.13632162369033635,0.14825742233082653,-0.26796580435372724,0.2770515151544324,0.06263432498417222,0.46790960017870326,-0.050209644525343385,9,3350,C3,1077
0.0713812387565457,0.13408982240085215,-0.15602572114185181,-0.115916902002799,0.07026591095621719,0.5072182747108099,0.06666666666666665,10,3550,C3,1078
0.08146554039105003,0.3131173264155299,0.0678588283164192,0.25597558944516463,0.11652818656071925,0.4660924686531768,0.10942299786241164,10,4970,C3,1079
0.12701417951930447,0.2620911799876359,0.03075412206936072,0.11985119851179848,-0.1898766331532936,0.7839294959021854,0.38059342765427795,11,4477,C3,1080
0.039196864065877156,0.20676707390531215,-0.05631010539968251,0.047837785985879414,0.15745148659692904,0.5468509995535186,0.23287026454855295,10,4487,C3,1081
0.176827358872501,0.28160388892217725,0.12849441488202387,0.32637668329930897,-0.5863598371613877,0.7248011453748541,0.3849406080276326,9,5264,C3,1082
0.06430621168725591,0.13570512868907322,0.02417779153422786,-0.06314010521866259,0.24424487636716752,0.7525121326622726,0.41004543029030427,9,4603,C3,1083
0.22118907131284268,0.3254517784242678,0.4537401227197272,0.6868557270638335,-0.15141942768044944,0.7703914358473083,0.7534325122124181,11,5464,C3,1084
0.23033089281769706,0.24978821014642985,0.2230693953854127,0.18258227312011852,0.22804137444831435,0.7169281790988649,0.6079055436800646,10,6494,C3,1085
0.19728909851706367,0.20781079971152586,0.15460406012549502,0.4681358364705843,-0.23697196064344295,0.8532469179729295,0.6272087408492496,9,4853,C3,1086
-0.051335254043814116,0.2511463766061406,-0.3752376330226431,-0.11761647896286416,-0.2032962366685057,0.2205747008457648,0.04308202184276645,10,4630,C3,1087
0.03226925463481518,0.2141205332291716,-0.04975744964288582,0.3891035270497342,-0.0934237605317309,0.45643546458763845,0.10041928905068677,9,5129,C3,1088
0.07723721331331365,0.20490678902059947,0.26518256446042116,0.2815773992447319,0.23787338091919433,0.6390096504226938,0.7,9,6786,C3,1089
0.11678637798979304,0.23550880180374578,0.09290077808299778,0.2997409189871809,0.16975603442999784,0.6138914766455381,0.4666666666666666,9,6201,C3,1090
0.13203361881794018,0.2271435915320358,0.16398596967942655,-0.07949000068342625,-0.4093514134887831,0.5333548285313258,0.45205950732745087,11,5443,C3,1091
-0.011989380309058996,0.17798655157955412,-0.0035274014147369916,-0.21195385671230238,-0.1760391525173865,0.2335496832484569,0.08536744066467457,10,5746,C3,1092
0.04815877656872747,0.24633214151627328,0.008668506284957831,0.231747984175814,0.12303691745788832,0.5468509995535186,0.2613993837824278,10,4544,C3,1093
0.06882430102773296,0.25596968881163157,0.07482544226030623,0.2798897484304461,0.058045193247983386,0.5468509995535186,0.4862113893683642,10,4225,C3,1094
0.088723350494604,0.24098391290881052,0.18594535393641948,0.14104816713611518,0.1027589932859366,0.5200970367573583,0.46363636363636374,11,5320,C3,1095
0.2391607691408053,0.28649585580166226,0.2902921241187041,0.5678903030522724,0.2396165933663382,0.887424521657999,0.5227987675648555,10,4082,C3,1096
0.08635040027155855,0.1868640823417056,0.08211496813820153,0.03822251719549107,0.058187240061209566,0.454143715383109,0.3234632537805257,11,4744,C3,1097
0.056568432666868874,0.1718477436613261,0.06332187600287514,0.038707719095720704,0.10923852234091758,0.5049040411574732,0.32627395909381723,12,4902,C3,1098
0.1082977696128039,0.20967579299133357,-0.13874210055162445,0.11413858426509495,0.10371308286560174,0.6429139141776441,0.16438527539180034,11,4300,C3,1099
